internal_requirement_id,stage_id,stage_label,topic_id,topic_label,subtopic_id,subtopic_label,code,citation_label,notes
P28-G-285,,,BACKGROUND_CONCENTRATIONS,,Background Values,Background Values,PROTOCOL_28,Protocol 28,
P28-G-286,,,BACKGROUND_CONCENTRATIONS,,Background Values,Background Values,PROTOCOL_28,Protocol 28,
P28-G-287,,,BACKGROUND_CONCENTRATIONS,,Background Values,Background Values,PROTOCOL_28,Protocol 28,
P28-G-288,,,BACKGROUND_CONCENTRATIONS,,Background Values,Background Values,PROTOCOL_28,Protocol 28,
P28-G-289,,,QUALITATIVE_STANDARDS,,Odour,Odour,PROTOCOL_28,Protocol 28,
P28-G-290,,,QUALITATIVE_STANDARDS,,NAPL,NAPL,PROTOCOL_28,Protocol 28,
P28-G-291,,,QUALITATIVE_STANDARDS,,Cross-Reference,Cross-Reference,PROTOCOL_28,Protocol 28,
P28-G-292,,,ROUNDING_RULES,,CSR Rounding,CSR Rounding,PROTOCOL_28,Protocol 28,
P28-G-293,,,ROUNDING_RULES,,Rounding Exceptions,Rounding Exceptions,PROTOCOL_28,Protocol 28,
P28-G-294,,,ROUNDING_RULES,,Rounding Exceptions,Rounding Exceptions,PROTOCOL_28,Protocol 28,
P28-G-295,,,DOCUMENT_CONTROL,,Version History,Version History,PROTOCOL_28,Protocol 28,
P28-G-296,,,TRV_DATABASE,,Database Structure,Database Structure,PROTOCOL_28,Protocol 28,
P28-G-297,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-298,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-299,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-300,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-301,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-302,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-303,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-304,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-305,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-306,,,TRV_DATABASE,,TEF Application,TEF Application,PROTOCOL_28,Protocol 28,
P28-G-307,,,TRV_DATABASE,,Database Scope,Database Scope,PROTOCOL_28,Protocol 28,
P28-G-308,,,TRV_DATABASE,,Database Structure,Database Structure,PROTOCOL_28,Protocol 28,
P28-G-309,,,TRV_DATABASE,,Database Scope,Database Scope,PROTOCOL_28,Protocol 28,
P28-G-310,,,TRV_DATABASE,,Test Species,Test Species,PROTOCOL_28,Protocol 28,
P28-G-311,,,TRV_DATABASE,,Database Structure,Database Structure,PROTOCOL_28,Protocol 28,
P28-G-312,,,TRV_DATABASE,,Database Structure,Database Structure,PROTOCOL_28,Protocol 28,
P28-G-313,,,TRV_DATABASE,,Human Health Vapour TRV,Human Health Vapour TRV,PROTOCOL_28,Protocol 28,
P28-G-314,,,TRV_DATABASE,,Human Health Vapour TRV,Human Health Vapour TRV,PROTOCOL_28,Protocol 28,
P28-G-315,,,TRV_DATABASE,,Human Health Vapour TRV,Human Health Vapour TRV,PROTOCOL_28,Protocol 28,
P28-G-316,,,TRV_DATABASE,,Human Health Vapour TRV,Human Health Vapour TRV,PROTOCOL_28,Protocol 28,
P28-G-317,,,TRV_DATABASE,,Human Health Vapour TRV,Human Health Vapour TRV,PROTOCOL_28,Protocol 28,
P28-G-318,,,TRV_DATABASE,,Human Health Vapour TRV,Human Health Vapour TRV,PROTOCOL_28,Protocol 28,
P28-G-319,,,TRV_DATABASE,,Database Scope,Database Scope,PROTOCOL_28,Protocol 28,
P28-G-320,,,TRV_DATABASE,,Database Codes,Database Codes,PROTOCOL_28,Protocol 28,
P28-G-321,,,TRV_DATABASE,,Database Codes,Database Codes,PROTOCOL_28,Protocol 28,
P28-G-322,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-323,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-324,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-325,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-326,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-327,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-328,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-329,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P28-G-330,,,TRV_DATABASE,,Human Health Soil TRV,Human Health Soil TRV,PROTOCOL_28,Protocol 28,
P3-V2-001,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Classification,Soil Classification,P3,Protocol 3,
P3-V2-002,,,DEFINITIONS,,Remediation Terms,Remediation Terms,P3,Protocol 3,
P3-V2-003,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Classification,Soil Classification,P3,Protocol 3,
P3-V2-004,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Waste Classification,Waste Classification,P3,Protocol 3,
P3-V2-005,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Classification,Soil Classification,P3,Protocol 3,
P3-V2-006,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Waste Classification,Waste Classification,P3,Protocol 3,
P3-V2-007,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Soil Classification,Soil Classification,P3,Protocol 3,
P3-V2-008,,,PROHIBITIONS,,Remediation Restrictions,Remediation Restrictions,P3,Protocol 3,
P3-V2-009,,,PROFESSIONAL_PRACTICE,"QP requirements, certifications, opinions",Remediation Principles,Remediation Principles,P3,Protocol 3,
P3-V2-010,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Remediation Pathway,Remediation Pathway,P3,Protocol 3,
P3-V2-011,,,PROFESSIONAL_PRACTICE,"QP requirements, certifications, opinions",Risk Assessment Requirements,Risk Assessment Requirements,P3,Protocol 3,
P3-V2-012,,,PROHIBITIONS,,Hazardous Waste,Hazardous Waste,P3,Protocol 3,
P3-V2-013,,,REGULATORY_COMPLIANCE,,EMA Requirements,EMA Requirements,P3,Protocol 3,
P3-V2-014,,,REGULATORY_COMPLIANCE,,EMA Section 56 Factors,EMA Section 56 Factors,P3,Protocol 3,
P3-V2-015,,,REGULATORY_COMPLIANCE,,EMA Section 56 Factors,EMA Section 56 Factors,P3,Protocol 3,
P3-V2-016,,,REGULATORY_COMPLIANCE,,EMA Section 56 Factors,EMA Section 56 Factors,P3,Protocol 3,
P3-V2-017,,,REGULATORY_COMPLIANCE,,EMA Section 56 Factors,EMA Section 56 Factors,P3,Protocol 3,
P3-V2-018,,,REGULATORY_COMPLIANCE,,Director Approval,Director Approval,P3,Protocol 3,
P3-V2-019,,,PROFESSIONAL_PRACTICE,"QP requirements, certifications, opinions",Remediation Classification,Remediation Classification,P3,Protocol 3,
P3-V2-020,,,REGULATORY_COMPLIANCE,,Director Authority,Director Authority,P3,Protocol 3,
P3-V2-021,,,PROHIBITIONS,,Hazardous Waste,Hazardous Waste,P3,Protocol 3,
P3-V2-022,,,PROHIBITIONS,,Regulatory Circumvention,Regulatory Circumvention,P3,Protocol 3,
P3-V2-023,,,REGULATORY_COMPLIANCE,,Approval Requirements,Approval Requirements,P3,Protocol 3,
P3-V2-024,,,REGULATORY_COMPLIANCE,,Approval Conditions,Approval Conditions,P3,Protocol 3,
P3-V2-025,,,REGULATORY_COMPLIANCE,,Approval Conditions,Approval Conditions,P3,Protocol 3,
P3-V2-026,,,DOCUMENTARY_REQUIREMENTS,,Approval Documents,Approval Documents,P3,Protocol 3,
P3-V2-027,,,DOCUMENTARY_REQUIREMENTS,,Approval Documents,Approval Documents,P3,Protocol 3,
P3-V2-028,,,DOCUMENTARY_REQUIREMENTS,,Approval Documents,Approval Documents,P3,Protocol 3,
P30-V2-001,,,DEFINITIONS,,Carcinogenic Substance,Carcinogenic Substance,,,
P30-V2-002,,,RISK_ASSESSMENT,"SLRA, DRA, HHRA, ERA methodologies",Dual Endpoint Assessment,Dual Endpoint Assessment,,,
P30-V2-003,,,DEFINITIONS,,Carcinogen Criteria,Carcinogen Criteria,,,
P30-V2-004,,,DEFINITIONS,,US EPA WoE Descriptor,US EPA WoE Descriptor,,,
P30-V2-005,,,DEFINITIONS,,US EPA 1996 Descriptor,US EPA 1996 Descriptor,,,
P30-V2-006,,,DEFINITIONS,,US EPA Alphanumeric A,US EPA Alphanumeric A,,,
P30-V2-007,,,DEFINITIONS,,US EPA Alphanumeric B1,US EPA Alphanumeric B1,,,
P30-V2-008,,,DEFINITIONS,,IARC Group 1,IARC Group 1,,,
P30-V2-011,,,DEFINITIONS,,Table 1 PAH,Table 1 PAH,,,
P30-V2-012,,,DEFINITIONS,,Table 1 PAH,Table 1 PAH,,,
P30-V2-013,,,DEFINITIONS,,Table 1 PAH,Table 1 PAH,,,
P30-V2-014,,,DEFINITIONS,,Exclusion,Exclusion,,,
P30-V2-015,,,REGULATORY_COMPLIANCE,,Prescribed Status,Prescribed Status,,,
P30-V2-016,,,DEFINITIONS,,Non-Carcinogenic,Non-Carcinogenic,,,
P30-V2-017,,,SAMPLING_AND_ANALYSIS,,Data Sources,Data Sources,,,
P30-V2-018,,,DEFINITIONS,,Classification Era,Classification Era,,,
P4-G-001,,,DEFINITIONS,,Background Concentrations,Background Concentrations,P4,Protocol 4,
P4-G-002,,,DEFINITIONS,,Professional Qualifications,Professional Qualifications,P4,Protocol 4,
P4-G-003,,,DEFINITIONS,,Background Concentrations,Background Concentrations,P4,Protocol 4,
P4-G-004,,,APPLICABILITY,,Protocol Scope,Protocol Scope,P4,Protocol 4,
P4-G-005,,,APPLICABILITY,,Limitations,Limitations,P4,Protocol 4,
P4-G-006,,,PROHIBITIONS,,Geographic Exclusions,Geographic Exclusions,P4,Protocol 4,
P4-G-007,,,REGULATORY_OUTCOME,,Contaminated Site Determination,Contaminated Site Determination,P4,Protocol 4,
P4-G-008,,,REGULATORY_OUTCOME,,Remediation Adequacy,Remediation Adequacy,P4,Protocol 4,
P4-G-009,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Equivalence,Table 1 Equivalence,P4,Protocol 4,
P4-G-010,,,SOIL_RELOCATION,,Acceptability Criteria,Acceptability Criteria,P4,Protocol 4,
P4-G-011,,,SAMPLING_REQUIREMENTS,Sampling methodology and requirements,Fill Sites,Fill Sites,P4,Protocol 4,
P4-G-012,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Methodology,Table 1 Methodology,P4,Protocol 4,
P4-G-013,,,APPROVALS,,Option 1 Approval,Option 1 Approval,P4,Protocol 4,
P4-G-014,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Regional Selection,Regional Selection,P4,Protocol 4,
P4-G-015,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Regional Selection,Regional Selection,P4,Protocol 4,
P4-G-016,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Database Use,Database Use,P4,Protocol 4,
P4-G-017,,,REPORTING_REQUIREMENTS,,Option 1 Documentation,Option 1 Documentation,P4,Protocol 4,
P4-G-018,,,REPORTING_REQUIREMENTS,,Instrument Documentation,Instrument Documentation,P4,Protocol 4,
P4-G-019,,,APPLICABILITY,,Option Selection,Option Selection,P4,Protocol 4,
P4-G-020,,,APPROVALS,,Option 2 Approval,Option 2 Approval,P4,Protocol 4,
P4-G-021,,,SAMPLING_REQUIREMENTS,Sampling methodology and requirements,Reference Site Selection,Reference Site Selection,P4,Protocol 4,
P4-G-022,,,SAMPLING_REQUIREMENTS,Sampling methodology and requirements,Reference Site Conditions,Reference Site Conditions,P4,Protocol 4,
P4-G-023,,,REPORTING_REQUIREMENTS,,Reference Site Documentation,Reference Site Documentation,P4,Protocol 4,
P4-G-024,,,SAMPLING_REQUIREMENTS,Sampling methodology and requirements,Sampling Standards,Sampling Standards,P4,Protocol 4,
P4-G-025,,,ANALYTICAL_REQUIREMENTS,Laboratory and analytical requirements,Approved Methods,Approved Methods,P4,Protocol 4,
P4-G-026,,,ANALYTICAL_REQUIREMENTS,Laboratory and analytical requirements,Laboratory Registration,Laboratory Registration,P4,Protocol 4,
P4-G-027,,,REPORTING_REQUIREMENTS,,Option 2 Report Contents,Option 2 Report Contents,P4,Protocol 4,
P4-G-028,,,APPLICABILITY,,Environmental Management Areas,Environmental Management Areas,P4,Protocol 4,
P4-G-029,,,ADMINISTRATIVE,,Fees,Fees,P4,Protocol 4,
P4-G-030,,,APPROVALS,,Alternate Approaches,Alternate Approaches,P4,Protocol 4,
P4-G-031,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Footnotes,Table 1 Footnotes,P4,Protocol 4,
P4-G-032,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Footnotes,Table 1 Footnotes,P4,Protocol 4,
P4-G-033,,,ANALYTICAL_REQUIREMENTS,Laboratory and analytical requirements,Table 1 Method,Table 1 Method,P4,Protocol 4,
P4-G-034,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Footnotes,Table 1 Footnotes,P4,Protocol 4,
P4-G-035,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Footnotes,Table 1 Footnotes,P4,Protocol 4,
P4-G-036,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Footnotes,Table 1 Footnotes,P4,Protocol 4,
P4-G-037,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Footnotes,Table 1 Footnotes,P4,Protocol 4,
P4-G-038,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Footnotes,Table 1 Footnotes,P4,Protocol 4,
P4-G-T1-Ag-MV,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Silver,Table 1 Regional Background - Silver,P4,Protocol 4,
P4-G-T1-Ag-R1,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Silver,Table 1 Regional Background - Silver,P4,Protocol 4,
P4-G-T1-Ag-R2,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Silver,Table 1 Regional Background - Silver,P4,Protocol 4,
P4-G-T1-Ag-R3,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Silver,Table 1 Regional Background - Silver,P4,Protocol 4,
P4-G-T1-Ag-R4,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Silver,Table 1 Regional Background - Silver,P4,Protocol 4,
P4-G-T1-Ag-R5,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Silver,Table 1 Regional Background - Silver,P4,Protocol 4,
P4-G-T1-Ag-R6,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Silver,Table 1 Regional Background - Silver,P4,Protocol 4,
P4-G-T1-Ag-R7,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Silver,Table 1 Regional Background - Silver,P4,Protocol 4,
P4-G-T1-Al-MV,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Aluminium,Table 1 Regional Background - Aluminium,P4,Protocol 4,
P4-G-T1-Al-R1,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Aluminium,Table 1 Regional Background - Aluminium,P4,Protocol 4,
P4-G-T1-Al-R2,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Aluminium,Table 1 Regional Background - Aluminium,P4,Protocol 4,
P4-G-T1-Al-R3,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Aluminium,Table 1 Regional Background - Aluminium,P4,Protocol 4,
P4-G-T1-Al-R4,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Aluminium,Table 1 Regional Background - Aluminium,P4,Protocol 4,
P4-G-T1-Al-R5,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Aluminium,Table 1 Regional Background - Aluminium,P4,Protocol 4,
P4-G-T1-Al-R6,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Aluminium,Table 1 Regional Background - Aluminium,P4,Protocol 4,
P4-G-T1-Al-R7,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Aluminium,Table 1 Regional Background - Aluminium,P4,Protocol 4,
P4-G-T1-As-MV,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Arsenic,Table 1 Regional Background - Arsenic,P4,Protocol 4,
P4-G-T1-As-R1,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Arsenic,Table 1 Regional Background - Arsenic,P4,Protocol 4,
P4-G-T1-As-R2,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Arsenic,Table 1 Regional Background - Arsenic,P4,Protocol 4,
P4-G-T1-As-R3,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Arsenic,Table 1 Regional Background - Arsenic,P4,Protocol 4,
P4-G-T1-As-R4,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Arsenic,Table 1 Regional Background - Arsenic,P4,Protocol 4,
P4-G-T1-As-R5,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Arsenic,Table 1 Regional Background - Arsenic,P4,Protocol 4,
P4-G-T1-As-R6,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Arsenic,Table 1 Regional Background - Arsenic,P4,Protocol 4,
P4-G-T1-As-R7,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Arsenic,Table 1 Regional Background - Arsenic,P4,Protocol 4,
P4-G-T1-B-MV,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Boron,Table 1 Regional Background - Boron,P4,Protocol 4,
P4-G-T1-B-R1,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Boron,Table 1 Regional Background - Boron,P4,Protocol 4,
P4-G-T1-B-R2,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Boron,Table 1 Regional Background - Boron,P4,Protocol 4,
P4-G-T1-B-R3,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Boron,Table 1 Regional Background - Boron,P4,Protocol 4,
P4-G-T1-B-R4,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Boron,Table 1 Regional Background - Boron,P4,Protocol 4,
P4-G-T1-B-R5,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Boron,Table 1 Regional Background - Boron,P4,Protocol 4,
P4-G-T1-B-R6,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Boron,Table 1 Regional Background - Boron,P4,Protocol 4,
P4-G-T1-B-R7,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Boron,Table 1 Regional Background - Boron,P4,Protocol 4,
P4-G-T1-Ba-MV,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Barium,Table 1 Regional Background - Barium,P4,Protocol 4,
P4-G-T1-Ba-R1,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Barium,Table 1 Regional Background - Barium,P4,Protocol 4,
P4-G-T1-Ba-R2,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Barium,Table 1 Regional Background - Barium,P4,Protocol 4,
P4-G-T1-Ba-R3,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Barium,Table 1 Regional Background - Barium,P4,Protocol 4,
P4-G-T1-Ba-R4,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Barium,Table 1 Regional Background - Barium,P4,Protocol 4,
P4-G-T1-Ba-R5,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Barium,Table 1 Regional Background - Barium,P4,Protocol 4,
P4-G-T1-Ba-R6,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Barium,Table 1 Regional Background - Barium,P4,Protocol 4,
P4-G-T1-Ba-R7,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Barium,Table 1 Regional Background - Barium,P4,Protocol 4,
P4-G-T1-Be-MV,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Beryllium,Table 1 Regional Background - Beryllium,P4,Protocol 4,
P4-G-T1-Be-R1,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Beryllium,Table 1 Regional Background - Beryllium,P4,Protocol 4,
P4-G-T1-Be-R2,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Beryllium,Table 1 Regional Background - Beryllium,P4,Protocol 4,
P4-G-T1-Be-R3,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Beryllium,Table 1 Regional Background - Beryllium,P4,Protocol 4,
P4-G-T1-Be-R4,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Beryllium,Table 1 Regional Background - Beryllium,P4,Protocol 4,
P4-G-T1-Be-R5,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Beryllium,Table 1 Regional Background - Beryllium,P4,Protocol 4,
P4-G-T1-Be-R6,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Beryllium,Table 1 Regional Background - Beryllium,P4,Protocol 4,
P4-G-T1-Be-R7,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Beryllium,Table 1 Regional Background - Beryllium,P4,Protocol 4,
P4-G-T1-Cd-MV,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cadmium,Table 1 Regional Background - Cadmium,P4,Protocol 4,
P4-G-T1-Cd-R1,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cadmium,Table 1 Regional Background - Cadmium,P4,Protocol 4,
P4-G-T1-Cd-R2,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cadmium,Table 1 Regional Background - Cadmium,P4,Protocol 4,
P4-G-T1-Cd-R3,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cadmium,Table 1 Regional Background - Cadmium,P4,Protocol 4,
P4-G-T1-Cd-R4,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cadmium,Table 1 Regional Background - Cadmium,P4,Protocol 4,
P4-G-T1-Cd-R5,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cadmium,Table 1 Regional Background - Cadmium,P4,Protocol 4,
P4-G-T1-Cd-R6,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cadmium,Table 1 Regional Background - Cadmium,P4,Protocol 4,
P4-G-T1-Cd-R7,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cadmium,Table 1 Regional Background - Cadmium,P4,Protocol 4,
P4-G-T1-Co-MV,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cobalt,Table 1 Regional Background - Cobalt,P4,Protocol 4,
P4-G-T1-Co-R1,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cobalt,Table 1 Regional Background - Cobalt,P4,Protocol 4,
P4-G-T1-Co-R2,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cobalt,Table 1 Regional Background - Cobalt,P4,Protocol 4,
P4-G-T1-Co-R3,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cobalt,Table 1 Regional Background - Cobalt,P4,Protocol 4,
P4-G-T1-Co-R4,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cobalt,Table 1 Regional Background - Cobalt,P4,Protocol 4,
P4-G-T1-Co-R5,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cobalt,Table 1 Regional Background - Cobalt,P4,Protocol 4,
P4-G-T1-Co-R6,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cobalt,Table 1 Regional Background - Cobalt,P4,Protocol 4,
P4-G-T1-Co-R7,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Cobalt,Table 1 Regional Background - Cobalt,P4,Protocol 4,
P4-G-T1-Cr-MV,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Chromium,Table 1 Regional Background - Chromium,P4,Protocol 4,
P4-G-T1-Cr-R1,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Chromium,Table 1 Regional Background - Chromium,P4,Protocol 4,
P4-G-T1-Cr-R2,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Chromium,Table 1 Regional Background - Chromium,P4,Protocol 4,
P4-G-T1-Cr-R3,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Chromium,Table 1 Regional Background - Chromium,P4,Protocol 4,
P4-G-T1-Cr-R4,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Chromium,Table 1 Regional Background - Chromium,P4,Protocol 4,
P4-G-T1-Cr-R5,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Chromium,Table 1 Regional Background - Chromium,P4,Protocol 4,
P4-G-T1-Cr-R6,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Chromium,Table 1 Regional Background - Chromium,P4,Protocol 4,
P4-G-T1-Cr-R7,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 1 Regional Background - Chromium,Table 1 Regional Background - Chromium,P4,Protocol 4,
